Multiple samples are typically analyzed in parallel for  omics studies as is the case with our ionomics study   ,experiment
The validation experiment involved transcriptome analysis in two  resynthesised  B  napus lines and their B  rapa and B  oleracea progenitors   ,experiment
The second approach relied on the Cre loxP recombination system to establish mice in which the endogenous   catenin gene was altered to produce a stabilized  activated protein   ,experiment
In the  reference  design each sample is compared to a common RNA reference sample serving as a common denominator between different microarray hybridizations     ,experiment
It is useful to visualize the details of the experiment in the form of a matrix as shown in Figure   ,experiment
The goal of this study was to perform a genome wide screen for differentially transcribed R  typhi genes in response to a shift in temperature from  C to  C   ,experiment
Inasmuch as our microarray analyses directly compared genetically matched individuals who differ only in degree of expression of autistic symptoms it is likely that other genes not identified in our study also play a role in the pathophysiology of autism   ,experiment
For this purpose they designed reverse primers in the coding sequence of the targeted genes and forward primers within the conserved UTRs motifs that could be split in TAC and TTT forms based upon divergent nucleotides  Figure A TAC colored in red TTT in blue    ,experiment
For each treatment and control and for each time point two independent biological replicate experiments were performed and RNA derived from each biological replicate was used for two separate array hybridizations each using reversed fluorescence labels  dye flip    ,experiment
SubgroupAAGender Male  PPERCENT    PPERCENT   Female  PPERCENT    PPERCENT   Total  PPERCENT    PPERCENT  Ethnicity Aboriginal andor Torres Strait Islander  PPERCENT   PPERCENT   Caucasian  European  PPERCENT    PPERCENT   Polynesian  PPERCENT    PPERCENT   Asian  PPERCENT    PPERCENT   Other  PPERCENT    PPERCENT   Total  PPERCENT    PPERCENT  aA participants have at least one Aallele and Aparticipants are homozygous for A  ,experiment
Earthworms were sampled at the end of the night but before dawn  c  hours  along transects starting and ending m from a pair of adjacent main setts   ,experiment
Candidate AP responsive transcripts would be identified as those with  A  B  and  A  C  ratios significantly different from control  B  C  ratios   ,experiment
These contacts include interactions within the HoxA cluster in the gene desert region and inter chromosomal genomic contacts   ,experiment
Transcripts were missing part of the first exon or even complete exons at the  end   ,experiment
The timing of the renewal of the solution will then be specified below for each experiment shown   ,experiment
Macronutrient information is provided in Table   ,experiment
In this second evaluation step we verified that on real and simulated data the MSTs produced by MSTmap are indeed very close to TSPs   ,experiment
Note that the metabolism of the wild type strains in these experiments is not fully adapted to the media and operates in a suboptimal regime   ,experiment
The correlation between an optimal level of virulence and parasite fitness may result from the strong tradeoff between host and parasite fitness the researchers explain which emerges as these adversaries battle for the resources needed for reproduction   ,experiment
Experimental studies have shown that a diet high in n fatty acids decreases the concentrations of marine n fatty acid induced lipid peroxidation products in breast cancers to the lowest levels and that the lower this concentration the bigger the tumor volumes resulting from n fatty acid administration     ,experiment
Experimental results have already shown that direct phosphoryl transfer takes place in the ternary complex   thereby excluding the Theorell Chance Bi Bi mechanism where only binary complexes are formed   ,experiment
Finally both post tetanic   oscillations and hyperthermic epileptiform like population spikes were completely blocked by a GABAA receptor antagonist BMI   ,experiment
Hypoxia has also been shown to increase arginase activity in macrophages   thus diverting L arginine metabolism away from the NO generation pathway and into the urea cycle   ,experiment
Here pCT was also found both in the cytoplasm and nucleus however the nuclear localization was substantially pronounced when compared to the full length Cx  Fig  C enlarged inset    ,experiment
Intermediate rearranged strictly to the ortho isomer   This finding strongly supports attack in the Elbs oxidation by the para carbanion tautomer of the phenolate anion rather than through the intermediate  Scheme    ,experiment
With oral administration of absolute or hydrochloric acid acidified ethanol extensive hemorrhagic lesions can be produced in the gastric mucosa   ,experiment
Additionally to its radical scavenging activity an inhibition of NF  B dependent gene expression and decrease of the activity of various pro inflammatory mediators and adhesion molecules was observed after incubation of cells with the Pycnogenol extract     ,experiment
Therefore we defined an experimental list of discriminating A positions using the actual observed peak positions rather than their original theoretically predicted positions as explained and highlighted in red in Figure B   ,experiment
Participants were randomly allocated to either an experimental stress induction  preparation period for a video taped speech  or relaxation induction condition  listening to relaxing music  with each induction lasting five minutes   ,experiment
The uncaging method induces spatially homogeneous Ca elevation implying that measuring the Ca fluorescent indicator gives an indication of the real Ca sensed by the vesicles   ,experiment
Elevating free carnitine levels in insulin depleted diabetic animals with a fixed and relatively inadequate availability of glucose as a myocardial fuel apparently corrected the defects in myocardial function by providing more intracellular fatty acids as an energy substrate   ,experiment
Although tests based on the proliferation of hormone dependent breast cancer cells have been used extensively in the past none of them can detect compounds that perturb the crosstalk between estrogenic and androgenic pathways     ,experiment
We therefore performed measurements in an animal model of acute lung injury induced by bronchoalveolar lavage   ,experiment
It was recently demonstrated that admixtures of mammary epithelial cells and cells from adult male seminiferous tubules produce chimeric glands in which both testicular and mammary cell progeny play interchangeable roles in mammary growth development and differentiation     ,experiment
To investigate whether the protective effect of the heat shock response could be generalized to other models of acute lung injury and could prevent or reduce extrapulmonary organ injury and death we chose to study this effect in a rat model of intra abdominal sepsis produced by cecal ligation and perforation     ,experiment
Even though our results do not provide additional data regarding the mechanisms underlying the role played by PRs in mediating tumor growth they provide further support to our hypothesis and extend our previous data to the whole category of progestin independent tumors   ,experiment
The present study was therefore designed to examine the effects of HA in rat antigen induced arthritis  AIA    ,experiment
Besides the biological noise microarrays are subject to random experimental noise   ,experiment
Presumably there is residual uncoated  i e  lipid free  pyrite present and its dissolution at the beginning of the experiment starts to provide nutrients for the bacteria so that a net growth can be achieved after the day period   ,experiment
As iron is increased HOdecreases   ,experiment
In Lance K Gould   proposed the relationship between the anatomic condition and behaviour of coronary hyperaemic flow  figure whereby an inverse curvilinear relationship exists between the narrowing of lumen of coronary artery and hyperaemic capability up to a completely abolished coronary reserve for stenosis   PPERCENT   ,experiment
The algorithm presented in this paper provides a method for identifying significant temporal variation in time course gene expression data without requiring replicates   ,experiment
In particular the study of the evolution of laboratory populations since their foundation from the wild allows us to study the effects of population of origin demographic structure and the absence of gene flow on the process of evolutionary domestication   ,experiment
In addition experiments in outbred mice are cost effective and can be performed in larger animal groups thereby improving statistical significance   ,experiment
Cell population measurements were made at a single time point upon completion using a Perkin Elmer Victor II plate reader  excitation at  nm emission    ,experiment
All animals were sacrificed under deep anesthesia   ,experiment
Experimental animal work was conducted according to Spanish regulations in agreement with European Union directives   ,experiment
Complete Freund s adjuvant induced arthritis was stimulated by injection of  l Complete Freund s adjuvant emulsion intradermally at the base of the tail as described previously     ,experiment
RNA from each fraction was labeled with red fluorescent dye and hybridized together with an unrelated RNA sample labeled with green fluorescence as a reference to a DNA microarray   ,experiment
The objective of this study was to evaluate the use of bi level NPPV for patients who fail weaning from IMV   ,experiment
p  quinquefasciatus in its native geographic range   ,experiment
As the histological work of Santiago Ram n y Cajal   Rudolf von Koelliker   and others provided evidence for a discontinuity between nerve endings and nerve cells Langley began to doubt his former interpretation and tended to believe that nicotine did not actually affect the nerve cells in the ganglion but rather the endings of the pre ganglionic fibres that terminated close to them However after cutting the preganglionic nerve fibres and allowing them to degenerate for up to twenty six days local application of nicotine to the superior cervical ganglion still caused its characteristic effects   ,experiment
In the cases tested RT PCR products confirmed the ReAnoCDSCDS predictions as compared to the alternative Ensembl predictions   ,experiment
It has recently been demonstrated that in patients with parkinsonian disease both the expectation and the actual experience of a clinical benefit during placebo treatment activates the inner brain reward circuitry     ,experiment
A recent single molecule kinetic analysis on aMof nAChR suggested that most of the residues throughout the length of aMmove relatively early in the gating reaction but some at the mid section move later     ,experiment
We found the same result for single mutants  unpublished data  but in double mutants uncharacterized previously the standard deviation of the location of the anterior hb border doubles and that of the posterior border of the third anterior gt domain increases significantly  Figure    ,experiment
On the other hand Nilsson et al    have nicely showed that even on a short evolutionary time scale the disappearance of large stretches of DNA can be frequent in bacteria establishing in a constant environment   ,experiment
Obviously the long term outcome can interpret the result of the AACC version but not that of the BBDD version   ,experiment
We placed ventralized Nkx expressing explants into contact with BMP expressing ectodermal cells along one edge of the explant  Figure B    ,experiment
PBS injections injections of empty PLG particles and injections of PLG particles loaded with an irrelevant antigen  BSA  on the effect of intravesical PstStreatment   ,experiment
Any ring tone can be wired to any cell phone and therefore can not predict the model or brand of a phone   ,experiment
In contrast normal SFs osteoarthritis SFs or dermal fibroblasts do not show such an invasive behavior   ,experiment
Previous reports have demonstrated that the controlled exposure to ozone after a late airway response elicited by allergen challenge can potentiate the eosinophilic inflammatory response induced by the allergen challenge itself in subjects with mild atopic asthma     ,experiment
Total RNA from each case was hybridized to Affymetrix UA oligonucleotide arrays without pre amplification   ,experiment
In addition we excised trachea from larvae of the same age and used the remaining material  whole larval animals without their major trachea  as control   ,experiment
Because supraphysiological concentrations of HCl   M or higher  are required to induce c Fos in the NTS it has been inferred that only a massive increase in the proton gradient across the acid tight gastric mucosal barrier is able to drive sufficient protons into the lamina propria where they can excite vagal afferent nerve fibres either directly or indirectly via neuroactive factors released in the tissue     ,experiment
For instance a typical experiment using oligonucleotide microarrays involves a  biased labeling protocol and by necessity a probe or probes placed near the  end of the mRNA transcript     ,experiment
The concentrations of the cRNA pools span slightly more than one order of magnitude and the cRNA concentrations of the S samples are between one and four times larger than the corresponding clones  cRNA concentrations in the C sample   ,experiment
In the present study the patient reference base was attached to a head clamp which was in turn connected via pins to the patient s skull while surgery was performed at the levels Cand C  ,experiment
There was PPERCENT concordance in the genotype assignment when the blinded samples were decoded   ,experiment
The latter describes the aversion to discriminate against those with a limited potential for health as of chronic conditions or disabilities   ,experiment
The prediction intervals however presented wide measurements indicating large uncertainties with regards to predicting skGFR from any stereological parameter presumably due to imprecise skGFR measurements   ,experiment
Our planned clinical impact assessment in real life would help clarify many of the questions raised during this experimental study   ,experiment
Little is known however whether the  direction  in which changes in health are experienced is important for the public in prioritizing among patients   ,experiment
The mechanisms of the protective effects of taurine may be related to the decrease of MDA level and the increase of SOD and GPx activity   ,experiment
Other animals have been used such as rabbits   or dogs     ,experiment
Nevertheless at any time of the year only a small percentage of aquatic habitats actually contained mosquito larvae   suggesting that other criteria than those surveyed under operational conditions may be responsible for habitat colonization and productivity such as microclimate water quality and interactions with other aquatic organisms   ,experiment
However the mechanism of nitric oxide inhibition by AVP for example has recently been proven to play only a minor or irrelevant role in the clinical setting     ,experiment
The density of fluorescence was estimated by calculating the area of fluorescent cells by NIH image software   ,experiment
Few studies however have utilised EIT to make concurrent measurements of ventilation and perfusion   ,experiment
We have successfully utilised the DNA delivery method to examine the therapeutic antiviral and antimyocarditic effects of both individual and combinational IFN subtypes in vivo   ,experiment
The minichromosomes in the nuclei undergo one round of semiconservative DNA replication under cell cycle control   ,experiment
The activation of NMD in this assay is achieved by single EJC proteins tethered to the  UTR of a reporter mRNA   ,experiment
When transwells containing mixed cultures were placed above the neuronal enriched cultures  during and hours prior to NMDA challenge  the EPantagonist was not neuroprotective in the neuronal enriched cultures grown below  Figure    ,experiment
We have recently found that migraine and TTH patients have more stress induced muscle pain and slower muscle pain recovery after long lasting cognitive stress than controls     ,experiment
The surface myoelectric activity   and subsequent muscle onsets   of the right transverse abdominis  internal oblique and erector spinae  at L was recorded during ballistic raising of the right arm into flexion of     ,experiment
Recently sets of transcripts with precise initiation sites have been produced and mapped onto their positions in the genome   ,experiment
Initially a single computed tomographic section was used to assess recruitment defined as the decrease in nonaerated lung units   ,experiment
The response of RMAs to dynamic changes in intercostal muscle length was determined by varying the stretch velocities of the intercostal space   ,experiment
Taken together these results are highly suggestive of a feedforward mode of processing that propagates nonconsciously and is initially largely unaffected by masking   ,experiment
We estimate that PPERCENT of the recombination occurred in  PPERCENT of our sequence   ,experiment
Furthermore the change in expression for these four proteins is consistent for different time points after Nanog knock down and increases consistently over the time course  Figure B    ,experiment
The glnAallele specific primers are in the reverse direction hence the inconsistency between the alleles and the  terminal nucleotides   ,experiment
The zoledronic acid docetaxel combination produced a highly significant synergistic effect on the LNCaP cell line grown in normal or hormone deprived medium the principal molecular mechanisms involved being apoptosis and decreased pMEK and Mcl expression   ,experiment
Because oviposition was suppressed in these females and the developmental progression of oogenesis was halted oocytes  aged  within their abdomens   ,experiment
More generally we predict that a suboptimal cell will activate more transport reactions and hence excrete larger number of metabolites than a growth optimized cell   ,experiment
Because of its central position in the microbial research community the Gram negative bacterium Escherichia coli plays a leading role in investigations of the fundamental molecular biology of bacteria     ,experiment
RT PCR primers were designed such that the PCR product spanned an exon boundary so that amplification from any contaminating genomic DNA could be eliminated   ,experiment
The transcriptional activity of a series of  promoter deletion mutants was determined by luciferase reporter system   ,experiment
